[Fri Sep 10 21:34:09.890955 2021] [:error] [pid 22905] [client 192.168.1.2:55414] PHP Warning:  session_start(): open(/var/www/session/sess_f8nmcqn6ttnp7lfsmvoue0blu6, O_RDWR) failed: Permission denied (13) in /var/www/pyramids.local/html/administrator/index.php on line 2, referer: http://pyramids.local/administrator/
[Tue Sep 28 04:37:12.437762 2021] [:error] [pid 21367] [client 192.168.1.111:63515] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/pyramids.local/html/setting.php on line 2, referer: http://pyramids.local/administrator/pricing.php
[Tue Sep 28 04:37:12.551130 2021] [:error] [pid 21367] [client 192.168.1.111:63515] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/pyramids.local/html/setting.php on line 2, referer: http://pyramids.local/administrator/pricing.php
[Tue Sep 28 04:37:20.314865 2021] [:error] [pid 18123] [client 192.168.1.111:61584] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/pyramids.local/html/setting.php on line 2, referer: http://pyramids.local/administrator/pricing.php
[Tue Sep 28 04:38:22.592246 2021] [:error] [pid 18125] [client 192.168.1.111:65262] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/pyramids.local/html/setting.php on line 2, referer: http://pyramids.local/administrator/pricing.php
[Tue Sep 28 04:38:22.964157 2021] [:error] [pid 18125] [client 192.168.1.111:65262] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/pyramids.local/html/setting.php on line 2, referer: http://pyramids.local/administrator/users.php
[Tue Sep 28 04:38:23.930844 2021] [:error] [pid 18125] [client 192.168.1.111:65262] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/pyramids.local/html/setting.php on line 2, referer: http://pyramids.local/administrator/users.php
[Tue Sep 28 04:39:31.913807 2021] [:error] [pid 21370] [client 192.168.1.111:49626] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/pyramids.local/html/setting.php on line 2, referer: http://pyramids.local/administrator/users.php
[Tue Sep 28 04:39:32.003369 2021] [:error] [pid 21370] [client 192.168.1.111:49626] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/pyramids.local/html/setting.php on line 2, referer: http://pyramids.local/administrator/users.php
[Tue Sep 28 04:40:33.493525 2021] [:error] [pid 18126] [client 192.168.1.111:65055] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/pyramids.local/html/setting.php on line 2, referer: http://pyramids.local/administrator/users.php
[Tue Sep 28 04:40:37.498474 2021] [:error] [pid 18126] [client 192.168.1.111:65055] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/pyramids.local/html/setting.php on line 2, referer: http://pyramids.local/administrator/index.php?action=choose_client
[Tue Sep 28 04:40:37.629642 2021] [:error] [pid 18126] [client 192.168.1.111:65055] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/pyramids.local/html/setting.php on line 2, referer: http://pyramids.local/administrator/index.php?action=choose_client
[Tue Sep 28 04:40:42.350483 2021] [:error] [pid 18861] [client 192.168.1.111:55165] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/pyramids.local/html/setting.php on line 2, referer: http://pyramids.local/administrator/index.php?action=addorder&acctno=1&ser=2
[Tue Sep 28 04:40:42.884567 2021] [:error] [pid 18861] [client 192.168.1.111:55165] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/pyramids.local/html/setting.php on line 2, referer: http://pyramids.local/administrator/montior.php?action=all
[Tue Sep 28 04:40:44.598968 2021] [:error] [pid 18861] [client 192.168.1.111:55165] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/pyramids.local/html/setting.php on line 2, referer: http://pyramids.local/administrator/montior.php?action=all
[Tue Sep 28 04:40:44.685929 2021] [:error] [pid 18861] [client 192.168.1.111:55165] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/pyramids.local/html/setting.php on line 2, referer: http://pyramids.local/administrator/montior.php?action=all
[Tue Sep 28 04:41:20.733619 2021] [:error] [pid 21368] [client 192.168.1.111:50562] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/pyramids.local/html/setting.php on line 2, referer: http://pyramids.local/administrator/index.php?action=choose_client
[Tue Sep 28 04:41:20.874272 2021] [:error] [pid 21368] [client 192.168.1.111:50562] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/pyramids.local/html/setting.php on line 2, referer: http://pyramids.local/administrator/index.php?action=choose_client
[Tue Sep 28 04:42:47.002930 2021] [:error] [pid 18123] [client 192.168.1.111:49596] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/pyramids.local/html/setting.php on line 2, referer: http://pyramids.local/administrator/index.php?action=addorder&acctno=1&ser=2
[Tue Sep 28 04:43:09.654512 2021] [:error] [pid 18125] [client 192.168.1.111:53552] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/pyramids.local/html/setting.php on line 2, referer: http://pyramids.local/administrator/index.php?action=addorder&acctno=1&ser=2
[Tue Sep 28 04:43:10.117040 2021] [:error] [pid 18125] [client 192.168.1.111:53552] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/pyramids.local/html/setting.php on line 2, referer: http://pyramids.local/administrator/montior.php?action=all
[Tue Sep 28 04:43:40.107449 2021] [:error] [pid 18124] [client 192.168.1.111:59413] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/pyramids.local/html/setting.php on line 2, referer: http://pyramids.local/administrator/montior.php?action=all
[Tue Sep 28 04:43:40.767688 2021] [:error] [pid 18124] [client 192.168.1.111:59413] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/pyramids.local/html/setting.php on line 2, referer: http://pyramids.local/administrator/montior.php?action=edit_orders&id=10
[Tue Sep 28 04:44:59.479607 2021] [:error] [pid 19117] [client 192.168.1.111:60055] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/pyramids.local/html/setting.php on line 2, referer: http://pyramids.local/administrator/montior.php?action=all
[Tue Sep 28 04:44:59.622403 2021] [:error] [pid 19117] [client 192.168.1.111:60055] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/pyramids.local/html/setting.php on line 2, referer: http://pyramids.local/administrator/montior.php?action=all
[Tue Sep 28 04:44:59.725415 2021] [:error] [pid 19117] [client 192.168.1.111:60055] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/pyramids.local/html/setting.php on line 2, referer: http://pyramids.local/administrator/montior.php?action=all
[Tue Sep 28 04:45:00.238762 2021] [:error] [pid 19117] [client 192.168.1.111:60055] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/pyramids.local/html/setting.php on line 2, referer: http://pyramids.local/administrator/montior.php?action=edit_orders&id=10
[Tue Sep 28 04:46:50.284524 2021] [:error] [pid 18861] [client 192.168.1.111:63625] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/pyramids.local/html/setting.php on line 2, referer: http://pyramids.local/administrator/montior.php?action=all
[Tue Sep 28 04:46:50.704717 2021] [:error] [pid 18861] [client 192.168.1.111:63625] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/pyramids.local/html/setting.php on line 2, referer: http://pyramids.local/administrator/admin_index.php
[Tue Sep 28 04:47:01.192785 2021] [:error] [pid 21368] [client 192.168.1.111:50082] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/pyramids.local/html/setting.php on line 2, referer: http://pyramids.local/administrator/admin_index.php
[Tue Sep 28 04:47:02.889240 2021] [:error] [pid 21368] [client 192.168.1.111:50082] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/pyramids.local/html/setting.php on line 2, referer: http://pyramids.local/administrator/admin_index.php
[Tue Sep 28 04:47:03.407709 2021] [:error] [pid 21368] [client 192.168.1.111:50082] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/pyramids.local/html/setting.php on line 2, referer: http://pyramids.local/administrator/admin_index.php
[Tue Sep 28 04:47:04.970641 2021] [:error] [pid 21368] [client 192.168.1.111:50082] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/pyramids.local/html/setting.php on line 2, referer: http://pyramids.local/administrator/admin_index.php
[Tue Sep 28 04:47:05.126384 2021] [:error] [pid 21368] [client 192.168.1.111:50082] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/pyramids.local/html/setting.php on line 2, referer: http://pyramids.local/administrator/admin_index.php
[Tue Sep 28 04:47:10.713905 2021] [:error] [pid 21367] [client 192.168.1.111:55747] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/pyramids.local/html/setting.php on line 2, referer: http://pyramids.local/administrator/index.php?action=choose_client
[Tue Sep 28 04:47:10.880133 2021] [:error] [pid 21367] [client 192.168.1.111:55747] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/pyramids.local/html/setting.php on line 2, referer: http://pyramids.local/administrator/index.php?action=choose_client
[Tue Sep 28 04:47:28.409243 2021] [:error] [pid 18123] [client 192.168.1.111:49934] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/pyramids.local/html/setting.php on line 2, referer: http://pyramids.local/administrator/index.php?action=addorder&acctno=00&ser=2
[Tue Sep 28 04:47:40.100687 2021] [:error] [pid 18125] [client 192.168.1.111:59764] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/pyramids.local/html/setting.php on line 2, referer: http://pyramids.local/administrator/index.php?action=addorder&acctno=00&ser=2
[Tue Sep 28 04:47:40.595540 2021] [:error] [pid 18125] [client 192.168.1.111:59764] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/pyramids.local/html/setting.php on line 2, referer: http://pyramids.local/administrator/montior.php?action=all
[Tue Sep 28 04:49:13.023555 2021] [:error] [pid 21370] [client 192.168.1.111:51180] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/pyramids.local/html/setting.php on line 2
[Tue Sep 28 04:49:13.169467 2021] [:error] [pid 21370] [client 192.168.1.111:51180] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/pyramids.local/html/setting.php on line 2
[Tue Sep 28 04:49:34.520417 2021] [:error] [pid 18126] [client 192.168.1.111:63721] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/pyramids.local/html/setting.php on line 2, referer: http://pyramids.local/administrator/
[Tue Sep 28 04:49:34.601093 2021] [:error] [pid 18126] [client 192.168.1.111:63721] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/pyramids.local/html/setting.php on line 2, referer: http://pyramids.local/administrator/
[Tue Sep 28 04:49:53.553644 2021] [:error] [pid 21367] [client 192.168.1.111:64662] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/pyramids.local/html/setting.php on line 2, referer: http://pyramids.local/administrator/montior.php?action=all
[Tue Sep 28 04:49:54.525846 2021] [:error] [pid 21367] [client 192.168.1.111:64662] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/pyramids.local/html/setting.php on line 2, referer: http://pyramids.local/administrator/users.php
[Tue Sep 28 04:51:12.353541 2021] [:error] [pid 19117] [client 192.168.1.111:61808] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/pyramids.local/html/setting.php on line 2, referer: http://pyramids.local/administrator/montior.php?action=all
[Tue Sep 28 04:51:12.462874 2021] [:error] [pid 19117] [client 192.168.1.111:61808] PHP Notice:  A session had already been started - ignoring session_start() in /var/www/pyramids.local/html/setting.php on line 2, referer: http://pyramids.local/administrator/montior.php?action=all
